target,project_id,snapshot_id,snapshot_date,current_stage,raw_xgboost_probability,calibrated_probability,direction,driver_rank,feature,display_feature,feature_value,shap_value
delay_next_60d,SYN-00723,SYN-00723_S12,2026-02-17,3D,0.0013922142,0.002098727802352254,risk_increasing,5,court_cases_count,court cases count,0.0,0.016103001311421394
delay_next_60d,SYN-00723,SYN-00723_S12,2026-02-17,3D,0.0013922142,0.002098727802352254,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.6619126796722412
delay_next_60d,SYN-00723,SYN-00723_S12,2026-02-17,3D,0.0013922142,0.002098727802352254,risk_reducing,2,disbursal_pct,disbursal pct,35.31,-1.121436595916748
delay_next_60d,SYN-00723,SYN-00723_S12,2026-02-17,3D,0.0013922142,0.002098727802352254,risk_reducing,3,days_since_project_start,days since project start,330.0,-0.534473180770874
delay_next_60d,SYN-00723,SYN-00723_S12,2026-02-17,3D,0.0013922142,0.002098727802352254,risk_reducing,4,days_in_current_stage,days in current stage,174.0,-0.4522861838340759
delay_next_60d,SYN-00723,SYN-00723_S12,2026-02-17,3D,0.0013922142,0.002098727802352254,risk_reducing,5,compensation_disbursed_cr,compensation disbursed cr,3.4441,-0.44300827383995056
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_increasing,1,proximity_km_to_urban,proximity km to urban,37.732,0.06894734501838684
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_increasing,2,vulnerable_families,vulnerable families,35.0,0.04400637000799179
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_increasing,3,terrain_type_Rolling,terrain type Rolling,0.0,0.020788738504052162
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_increasing,4,approval_dept_PWD,approval dept PWD,1.0,0.014876137487590313
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_increasing,5,forest_involved,forest involved,0.0,0.013869944028556347
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.55333411693573
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_reducing,2,disbursal_pct,disbursal pct,42.314,-1.120927095413208
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_reducing,3,days_in_current_stage,days in current stage,204.0,-1.038832664489746
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_reducing,4,days_since_project_start,days since project start,360.0,-0.9211369156837463
delay_next_60d,SYN-00723,SYN-00723_S13,2026-03-19,3D,0.00061978726,0.001255598244963648,risk_reducing,5,land_acquisition_ratio,land acquisition ratio,0.639653110047847,-0.4193403422832489
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_increasing,1,current_stage_3D,Current stage: 3D,0.0,0.09052203595638275
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_increasing,2,terrain_type_Hilly,Terrain: Hilly,1.0,0.07497669011354446
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_increasing,3,total_parcels,total parcels,78.0,0.029419513419270515
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_increasing,4,terrain_type_Rolling,terrain type Rolling,0.0,0.0268988236784935
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_increasing,5,court_cases_count,court cases count,0.0,0.020313171669840813
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_reducing,1,days_in_current_stage,days in current stage,0.0,-2.8455617427825928
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_reducing,2,days_since_project_start,days since project start,0.0,-1.1965713500976562
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_reducing,3,proximity_km_to_urban,proximity km to urban,9.201,-0.3421516418457031
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_reducing,4,docs_complete_pct,docs complete pct,88.426,-0.2747584581375122
delay_next_60d,SYN-00724,SYN-00724_S01,2025-11-28,3a,0.0024943338,0.0030389359506111727,risk_reducing,5,file_pending_days,file pending days,16.0,-0.25425460934638977
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_increasing,1,current_stage_3D,Current stage: 3D,0.0,0.14540185034275055
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_increasing,2,terrain_type_Hilly,Terrain: Hilly,1.0,0.07497669011354446
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_increasing,3,land_to_acquire_ha,land to acquire ha,5.2323,0.054843805730342865
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_increasing,4,total_parcels,total parcels,78.0,0.03146863356232643
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_increasing,5,terrain_type_Rolling,terrain type Rolling,0.0,0.02635974809527397
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_reducing,1,days_in_current_stage,days in current stage,30.0,-1.075785517692566
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_reducing,2,days_since_project_start,days since project start,30.0,-0.6040641069412231
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_reducing,3,proximity_km_to_urban,proximity km to urban,9.201,-0.38110435009002686
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_reducing,4,file_pending_days,file pending days,19.0,-0.28159481287002563
delay_next_60d,SYN-00724,SYN-00724_S02,2025-12-28,3a,0.034495514,0.016240497312639237,risk_reducing,5,docs_complete_pct,docs complete pct,89.794,-0.27646347880363464
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_increasing,1,days_in_current_stage,days in current stage,60.0,0.32469651103019714
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.21491438150405884
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_increasing,3,terrain_type_Hilly,Terrain: Hilly,1.0,0.07236052304506302
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_increasing,4,disbursal_pct,disbursal pct,0.0,0.036060258746147156
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_increasing,5,terrain_type_Rolling,terrain type Rolling,0.0,0.02635974809527397
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_reducing,1,days_since_project_start,days since project start,60.0,-0.47059887647628784
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_reducing,2,docs_complete_pct,docs complete pct,88.611,-0.3765173554420471
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_reducing,3,proximity_km_to_urban,proximity km to urban,9.201,-0.3341100811958313
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_reducing,4,file_pending_days,file pending days,19.0,-0.2745975852012634
delay_next_60d,SYN-00724,SYN-00724_S03,2026-01-27,3a,0.08789165,0.030072144932527786,risk_reducing,5,grievances_30d,grievances 30d,3.0,-0.24417425692081451
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_increasing,1,days_in_current_stage,days in current stage,32.0,0.42066293954849243
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_increasing,2,days_since_project_start,days since project start,90.0,0.24127423763275146
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_increasing,3,current_stage_3D,Current stage: 3D,0.0,0.21850261092185974
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_increasing,4,terrain_type_Hilly,Terrain: Hilly,1.0,0.07169586420059204
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_increasing,5,land_required_ha,land required ha,5.8826,0.06492391228675842
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_reducing,1,proximity_km_to_urban,proximity km to urban,9.201,-0.2881065309047699
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_reducing,2,docs_complete_pct,docs complete pct,91.332,-0.26046544313430786
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_reducing,3,grievances_30d,grievances 30d,3.0,-0.25758954882621765
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_reducing,4,file_pending_days,file pending days,28.0,-0.25681906938552856
delay_next_60d,SYN-00724,SYN-00724_S04,2026-02-26,3A,0.39020506,0.09355259486455748,risk_reducing,5,case_age_months,case age months,0.0,-0.23023061454296112
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_increasing,1,days_in_current_stage,days in current stage,62.0,0.37051644921302795
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_increasing,2,days_since_project_start,days since project start,120.0,0.2701979875564575
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_increasing,3,current_stage_3D,Current stage: 3D,0.0,0.23138339817523956
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_increasing,4,terrain_type_Hilly,Terrain: Hilly,1.0,0.08316279202699661
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_increasing,5,land_acquisition_ratio,land acquisition ratio,0.8894536429469962,0.07270947843790054
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_reducing,1,docs_complete_pct,docs complete pct,93.065,-0.3784155249595642
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_reducing,2,proximity_km_to_urban,proximity km to urban,9.201,-0.30914053320884705
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_reducing,3,case_age_months,case age months,0.0,-0.21782320737838745
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_reducing,4,grievances_30d,grievances 30d,4.0,-0.21700608730316162
delay_next_60d,SYN-00724,SYN-00724_S05,2026-03-28,3A,0.3403792,0.08258885200999991,risk_reducing,5,file_pending_days,file pending days,25.0,-0.21293586492538452
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_increasing,1,days_in_current_stage,days in current stage,92.0,0.2541811168193817
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.2308855801820755
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_increasing,3,days_since_project_start,days since project start,150.0,0.218851700425148
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_increasing,4,land_acquisition_ratio,land acquisition ratio,0.8894536429469962,0.09468983858823776
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_increasing,5,disbursal_pct,disbursal pct,3.559,0.08953961730003357
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_reducing,1,docs_complete_pct,docs complete pct,94.519,-0.5333940386772156
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_reducing,2,proximity_km_to_urban,proximity km to urban,9.201,-0.23334240913391113
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_reducing,3,grievances_30d,grievances 30d,4.0,-0.2074737846851349
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_reducing,4,case_age_months,case age months,0.0,-0.20306888222694397
delay_next_60d,SYN-00724,SYN-00724_S06,2026-04-27,3A,0.2765384,0.06924739112304286,risk_reducing,5,docs_remaining_pct,docs remaining pct,5.4809999999999945,-0.19480305910110474
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_increasing,1,days_in_current_stage,days in current stage,63.0,0.27244457602500916
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_increasing,2,land_acquisition_ratio,land acquisition ratio,0.8894536429469962,0.0976286232471466
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_increasing,3,terrain_type_Hilly,Terrain: Hilly,1.0,0.09578026831150055
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_increasing,4,pending_approvals_count,pending approvals count,4.0,0.062175724655389786
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_increasing,5,grievance_redressal_days,grievance redressal days,7.688,0.0591573491692543
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.8667235374450684
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_reducing,2,docs_complete_pct,docs complete pct,94.9,-0.37322184443473816
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_reducing,3,disbursal_pct,disbursal pct,11.793,-0.24753780663013458
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_reducing,4,proximity_km_to_urban,proximity km to urban,9.201,-0.2164052277803421
delay_next_60d,SYN-00724,SYN-00724_S07,2026-05-27,3D,0.040272743,0.01795622398040292,risk_reducing,5,rnr_progress_pct,rnr progress pct,21.824,-0.174472838640213
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_increasing,1,days_in_current_stage,days in current stage,93.0,0.2336481660604477
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_increasing,2,compensation_pending_cr,compensation pending cr,0.2911999999999999,0.13095654547214508
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_increasing,3,approval_dept_Environment,Approval department: Environment,1.0,0.12933842837810516
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_increasing,4,grievance_redressal_days,grievance redressal days,7.688,0.10793469846248627
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_increasing,5,land_acquisition_ratio,land acquisition ratio,0.8894536429469962,0.09345560520887375
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.713212490081787
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_reducing,2,rnr_progress_pct,rnr progress pct,27.815,-0.5522568225860596
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_reducing,3,proximity_km_to_urban,proximity km to urban,9.201,-0.39692673087120056
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_reducing,4,disbursal_pct,disbursal pct,14.835,-0.3177361488342285
delay_next_60d,SYN-00724,SYN-00724_S08,2026-06-26,3D,0.03851656,0.01744363257888713,risk_reducing,5,docs_complete_pct,docs complete pct,95.323,-0.2082841843366623
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_increasing,1,terrain_type_Hilly,Terrain: Hilly,1.0,0.09828932583332062
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_increasing,2,land_acquisition_ratio,land acquisition ratio,0.8894536429469962,0.09566385298967361
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_increasing,3,compensation_disbursed_cr,compensation disbursed cr,0.1164,0.07132294028997421
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_increasing,4,affected_family_per_parcel,affected family per parcel,0.2307692307692307,0.06381214410066605
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_increasing,5,court_cases_count,court cases count,0.0,0.06219981983304024
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.8524495363235474
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_reducing,2,disbursal_pct,disbursal pct,19.618,-0.4599130153656006
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_reducing,3,proximity_km_to_urban,proximity km to urban,9.201,-0.35446903109550476
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_reducing,4,rnr_progress_pct,rnr progress pct,29.657,-0.2465704381465912
delay_next_60d,SYN-00724,SYN-00724_S09,2026-07-26,3D,0.026692864,0.01376345316811253,risk_reducing,5,docs_complete_pct,docs complete pct,95.107,-0.2178696095943451
delay_next_60d,SYN-00724,SYN-00724_S10,2026-08-25,3D,0.007797503,0.006269319278113066,risk_increasing,1,terrain_type_Hilly,Terrain: Hilly,1.0,0.09828932583332062
delay_next_60d,SYN-00724,SYN-00724_S10,2026-08-25,3D,0.007797503,0.006269319278113066,risk_increasing,2,land_acquisition_ratio,land acquisition ratio,0.8894536429469962,0.08033636212348938
delay_next_60d,SYN-00724,SYN-00724_S10,2026-08-25,3D,0.007797503,0.006269319278113066,risk_increasing,3,court_cases_count,court cases count,0.0,0.06620345264673233
delay_next_60d,SYN-00724,SYN-00724_S10,2026-08-25,3D,0.007797503,0.006269319278113066,risk_increasing,4,affected_family_per_parcel,affected family per parcel,0.2307692307692307,0.06230835244059563
delay_next_60d,SYN-00724,SYN-00724_S10,2026-08-25,3D,0.007797503,0.006269319278113066,risk_increasing,5,pending_approvals_count,pending approvals count,4.0,0.048557721078395844
delay_next_60d,SYN-00724,SYN-00724_S10,2026-08-25,3D,0.007797503,0.006269319278113066,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.8305349349975586
